kamala_articles_open_coding
Title,Description,URL,Open coding round 1,Open coding round 2,Open coding round 3
"Key takeaways from latest Trump, Harris race CBS News poll",A gender gap and a tight race in battleground states appear to be some of the latest takeaways from the most recent CBS News poll on former President Donald Trump's race against Vice President Kamala Harris. CBS News executive director of elections and survey…,https://www.cbsnews.com/video/key-takeaways-from-latest-trump-harris-race-cbs-news-poll/,,,
"Racist comments at Trump NYC rally, Michelle Obama makes case for Harris",Reactions to insults hurled at Donald Trump's Madison Square Garden rally are still emerging as the former president heads to Georgia to campaign. This comes as Vice President Kamala Harris makes a trip to the battleground state of Michigan after appearing at…,https://www.cbsnews.com/video/racist-comments-at-trump-nyc-rally-michelle-obama-makes-case-for-harris/,,,
Harris seeks to energize first-time voters as election nears,"Vice President Kamala Harris is planning to visit every battleground state in the final week before the election as she places special focus on women and first-time voters. ""CBS Evening News"" anchor and managing editor Norah O'Donnell joins Harris on the camp…",https://www.cbsnews.com/video/harris-seeks-to-energize-first-time-voters-as-election-nears/,,,
"What to know about Biden's ""garbage"" comment","Vice President Kamala Harris is distancing herself from President Biden's comment where he appeared to call former President Donald Trump's supporters ""garbage"" while discussing a comedian's remarks about Puerto Rico at Trump's Sunday night rally. The White H…",https://www.cbsnews.com/video/what-to-know-about-bidens-garbage-comments/,,,
Judge dismisses Pennsylvania GOP lawmakers' lawsuit about voting abroad,"A federal judge has dismissed a lawsuit filed by a group of House Republican lawmakers from Pennsylvania seeking stricter ID requirements for Americans voting from locations overseas. Meanwhile, officers who defended the Capitol during the January 6, 2021, at…",https://www.cbsnews.com/video/judge-dismisses-pennsylvania-gop-lawmakers-lawsuit-about-voting-abroad/,,,
How rural voters in Georgia see the November election,"Rural voters have increasingly favored the Republican party since 2000, and in this election, former President Donald Trump and Vice President Kamala Harris value the rural vote, but for different reasons. Major Garrett paid a visit to a rural part of Georgia…",https://www.cbsnews.com/video/how-rural-voters-in-georgia-see-the-november-election/,,,
Harris to give closing message at Ellipse in D.C.,"Vice President Kamala Harris was set to deliver a speech Tuesday evening to thousands of supporters at the Ellipse in Washington, D.C., the same park where former President Donald Trump spoke ahead of the Capitol insurrection on Jan. 6, 2021. She is expected …",https://www.cbsnews.com/video/harris-to-give-closing-message-at-ellipse-in-d-c/,,,
Michelle Obama not at Atlanta hotel where shooting occurred,"Sources confirmed to CBS News that former first lady Michelle Obama was not at an Atlanta, Georgia, hotel at the time of a shooting there Tuesday afternoon. She is in the state for a rally to mobilize voters for Vice President Kamala Harris. CBS News congress…",https://www.cbsnews.com/video/michelle-obama/,,,
"In closing message at Ellipse in D.C., Harris calls Trump ""unstable""","Vice President Kamala Harris delivered a speech Tuesday evening to thousands of supporters at the Ellipse in Washington, D.C., the same park where former President Donald Trump spoke ahead of the Capitol insurrection on Jan. 6, 2021. She told voters that Trum…",https://www.cbsnews.com/video/harris-gives-closing-message-at-ellipse-in-d-c/,,,
"How Harris is reacting to Biden's ""garbage"" comments about Trump supporters","Vice President Kamala Harris addressed President Biden's comments while on a call with Voto Latino, during which he appeared to call Donald Trump supporters ""garbage."" CBS News' Hunter Woodall reports. Also, Jared Hill reports from Ohio on the race for the U.…",https://www.cbsnews.com/video/harris-addresses-biden-garbage-comments-about-trump-supporters/,,,
"What Harris, Trump campaigns are zeroing in on ahead of Election Day","Former President Donald Trump and Vice President Kamala Harris are looking to emphasize their key campaign messages in the homestretch of the 2024 election. Both candidates also reacted to President Joe Biden's ""garbage"" comments. CBS News' Libby Cathey, Weij…",https://www.cbsnews.com/video/what-harris-trump-campaigns-zeroing-ahead-election-day/,,,
Behind efforts to appeal to 2024 women voters,"Vice President Kamala Harris' campaign is positioning surrogates like former first lady Michelle Obama to appeal to women voters before Election Day with reminders about vote secrecy and difficult partner dynamics. Dr. Jessica Borelli, a psychological science…",https://www.cbsnews.com/video/behind-efforts-to-appeal-to-2024-women-voters/,,,
"CBS News poll has closer look inside gender gap as Trump, Harris draw even","Nine days before Election Day, a new CBS News poll  shows the race between Kamala Harris and Donald Trump is as close as it's ever been, both nationally and in battleground states. Meanwhile, the gender gap in voter support for the candidates is the largest i…",https://www.cbsnews.com/video/cbs-news-poll-has-closer-look-inside-gender-gap-as-trump-harris-draw-even/,,,
"Harris warns Iran not to respond to Israel's counterstrike: ""It would be a mistake""","Vice President Kamala Harris said Saturday she believes ""it would be a mistake"" for Tehran to respond to Israel's counterstrike on Iran. In an interview with ""CBS Evening News"" anchor and managing editor Norah O'Donnell conducted on the campaign trail in Kala…",https://www.cbsnews.com/video/harris-warns-iran-not-to-respond-to-israels-counterstrike-it-would-be-a-mistake/,,,
"Harris to Michigan, Trump to Georgia as comedian's offensive rally comments go viral",Vice President Kamala Harris has responded to the offensive and racist comments that comedian Tony Hinchcliffe delivered during former President Donald Trump's rally at Madison Square Garden. This comes as Harris heads to Michigan and Trump goes to Georgia fo…,https://www.cbsnews.com/video/harris-to-michigan-trump-to-georgia-as-comedians-offensive-rally-comments-go-viral/,,,
"Harris calls attention to abortion rights in Michigan, Texas","One day after holding a rally with Beyoncé in Houston, Texas, focused on reproductive rights, Vice President Kamala Harris was in Michigan Saturday again campaigning on access to abortion, where she met with doctors who provide reproductive health care. Harri…",https://www.cbsnews.com/video/harris-calls-attention-to-abortion-rights-in-michigan-texas/,,,
Analyzing the 2024 gender divide and Trump's approach to women voters,"Vice President Kamala Harris and her campaign seized on former President Donald Trump's comments saying he'll protect women whether they ""like it or not."" Politics reporter at Semafor Shelby Talcott joins CBS News to discuss how the gender gap could impact th…",https://www.cbsnews.com/video/analyzing-the-2024-gender-divide-and-trumps-approach-to-women-voters/,,,
"Trump says he will ""protect women"" whether they ""like it or not""","While campaigning in Green Bay, Wisconsin, on Wednesday, former President Donald Trump told a crowd that ""whether the women like it or not, I'm going to protect them.'"" Vice President Kamala Harris called the remarks ""offensive to women."" Nikole Killion repor…",https://www.cbsnews.com/video/trump-says-he-will-protect-women-whether-they-like-it-or-not/,,,
"Harris leans on star power, Trump targets Cheney on Carlson interview","Actress Jeniffer Lopez and Mexican rock band Maná joined Vice President Kamala Harris at a campaign rally in Las Vegas, Nevada, Thursday, the same day former President Donald Trump attacked former Rep. Liz Cheney, a Harris campaign surrogate, during a live in…",https://www.cbsnews.com/video/harris-leans-on-star-power-trump-targets-cheney/,,,
Tim Walz's last stop before Election Day,"Minnesota Gov. Tim Walz will address voters in Detroit, Michigan, right before Election Day arrives. CBS News Detroit's Jordan Burrows breaks down what to expect from Walz before he joins Vice President Kamala Harris for the conclusion of their race against f…",https://www.cbsnews.com/video/tim-walzs-last-stop-before-election-day-2024/,,,
"Arizona, Nevada exit polls show Harris leading with Latino voters","Vice President Kamala Harris is leading among Latino voters in Arizona and Nevada, CBS News exit polls suggest. However, Harris is underperforming among the group compared to President Biden's 2020 numbers. CBS News chief political analyst John Dickerson brea…",https://www.cbsnews.com/video/arizona-nevada-exit-polls-show-harris-lead-latino-voters/,,,
"Both Trump and Harris spending plans are concerning in a ""big way,"" Mohamed El-Erian says","Mohamed El-Erian, the Allianz chief economic adviser, tells ""Face the Nation with Margaret Brennan,"" that both former President Donald Trump and Vice President Kamala Harris' economic proposals are concerning ""in a big way"" since they do not include any plan …",https://www.cbsnews.com/video/both-trump-and-harris-spending-plans-are-concerning-in-a-big-way-mohamed-el-erian-says/,,,
